0	0
0.1	0
0.2	0
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1.0	0
1.1	9
1.2	18
1.3	27
1.4	36
1.5	45
1.6	54
1.7	63
1.8	72
1.9	81
2.0	90
2.1	90
2.2	90
2.3	90
2.4	90
2.5	90
2.6	90
2.7	90
2.8	90
2.9	90
3.0	90
3.1	81
3.2	72
3.3	63
3.4	54
3.5	45
3.6	36
3.7	27
3.8	18
3.9	9
4.0	0
4.1	0
4.2	0
4.3	0
4.4	0
4.5	0
4.6	0
4.7	0
4.8	0
4.9	0
5.0	0
